simulation,d,c,t,lambda,beta,n,entering_nodes,exiting_nodes,informed_nodes,uninformed_nodes,percentage_informed,t_flood,process_status,flood_status,initiator,
0,4,1.5,9,4096.0,0.5,8207,4029,3997,4,8203,0.0004873888144267089,1,True,None,75394,
0,4,1.5,10,4096.0,0.5,8056,4060,4211,23,8033,0.0028550148957298908,2,True,None,75394,
0,4,1.5,11,4096.0,0.5,8080,4091,4067,40,8040,0.0049504950495049506,3,True,None,75394,
0,4,1.5,12,4096.0,0.5,8248,4215,4047,118,8130,0.014306498545101843,4,True,None,75394,
0,4,1.5,13,4096.0,0.5,8320,4132,4060,369,7951,0.04435096153846154,5,True,None,75394,
0,4,1.5,14,4096.0,0.5,8194,4009,4135,1068,7126,0.130339272638516,6,True,None,75394,
0,4,1.5,15,4096.0,0.5,8329,4139,4004,2797,5532,0.3358146236042742,7,True,None,75394,
0,4,1.5,16,4096.0,0.5,8250,4073,4152,5566,2684,0.6746666666666666,8,True,None,75394,
0,4,1.5,17,4096.0,0.5,8188,4149,4211,7685,503,0.9385686370297998,9,True,None,75394,
0,4,1.5,18,4096.0,0.5,8232,4102,4058,8186,46,0.9944120505344995,10,True,None,75394,
0,4,1.5,19,4096.0,0.5,8205,4057,4084,8183,22,0.9973187081048142,11,True,None,75394,
0,4,1.5,20,4096.0,0.5,8137,3992,4060,8124,13,0.9984023595919872,12,True,None,75394,
0,4,1.5,21,4096.0,0.5,8196,4135,4076,8177,19,0.9976817959980478,13,True,None,75394,
0,4,1.5,22,4096.0,0.5,8314,4209,4091,8291,23,0.9972335819100313,14,True,None,75394,
0,4,1.5,23,4096.0,0.5,8138,3994,4170,8125,13,0.9984025559105432,15,True,None,75394,
0,4,1.5,24,4096.0,0.5,8159,4064,4043,8143,16,0.998038975364628,16,True,None,75394,
0,4,1.5,25,4096.0,0.5,8117,4098,4140,8099,18,0.9977824319329802,17,True,None,75394,
0,4,1.5,26,4096.0,0.5,8200,4161,4078,8186,14,0.9982926829268293,18,True,None,75394,
0,4,1.5,27,4096.0,0.5,8165,4074,4109,8148,17,0.9979179424372321,19,True,None,75394,
0,4,1.5,28,4096.0,0.5,8213,4141,4093,8196,17,0.9979301107999513,20,True,None,75394,
0,4,1.5,29,4096.0,0.5,8240,4155,4128,8219,21,0.9974514563106797,21,True,None,75394,
0,4,1.5,30,4096.0,0.5,8162,4017,4095,8144,18,0.9977946581720166,22,True,None,75394,
0,4,1.5,31,4096.0,0.5,8144,3994,4012,8125,19,0.9976669941060904,23,True,None,75394,
0,4,1.5,32,4096.0,0.5,8200,4100,4044,8183,17,0.9979268292682927,24,True,None,75394,
0,4,1.5,33,4096.0,0.5,8137,4016,4079,8120,17,0.9979107779279833,25,True,None,75394,
0,4,1.5,34,4096.0,0.5,8151,4106,4092,8131,20,0.997546313335787,26,True,None,75394,
0,4,1.5,35,4096.0,0.5,8165,4064,4050,8143,22,0.9973055725658297,27,True,None,75394,
0,4,1.5,36,4096.0,0.5,8183,4084,4066,8172,11,0.9986557497250397,28,True,None,75394,
0,4,1.5,37,4096.0,0.5,7949,3836,4070,7933,16,0.9979871681972575,29,True,None,75394,
0,4,1.5,38,4096.0,0.5,8075,4120,3994,8056,19,0.9976470588235294,30,True,None,75394,
0,4,1.5,39,4096.0,0.5,8159,4052,3968,8145,14,0.9982841034440495,31,True,None,75394,
0,4,1.5,40,4096.0,0.5,8224,4144,4079,8204,20,0.997568093385214,32,True,None,75394,
0,4,1.5,41,4096.0,0.5,8006,3982,4200,7992,14,0.9982513115163627,33,True,None,75394,
0,4,1.5,42,4096.0,0.5,8053,3995,3948,8037,16,0.9980131627964733,34,True,None,75394,
0,4,1.5,43,4096.0,0.5,8288,4245,4010,8270,18,0.9978281853281853,35,True,None,75394,
0,4,1.5,44,4096.0,0.5,8093,3997,4192,8085,8,0.9990114914123317,36,True,None,75394,
0,4,1.5,45,4096.0,0.5,8091,4067,4069,8077,14,0.9982696823631195,37,True,None,75394,
0,4,1.5,46,4096.0,0.5,8051,4086,4126,8034,17,0.9978884610607378,38,True,None,75394,
0,4,1.5,47,4096.0,0.5,8079,4069,4041,8059,20,0.9975244460948137,39,True,None,75394,
0,4,1.5,48,4096.0,0.5,8127,4055,4007,8110,17,0.9979082072105327,40,True,None,75394,
0,4,1.5,49,4096.0,0.5,8173,4033,3987,8153,20,0.9975529181451119,41,True,None,75394,
0,4,1.5,50,4096.0,0.5,8084,4047,4136,8066,18,0.9977733795150915,42,True,None,75394,
0,4,1.5,51,4096.0,0.5,8152,4058,3990,8135,17,0.9979146221786065,43,True,None,75394,
0,4,1.5,52,4096.0,0.5,8328,4210,4034,8313,15,0.9981988472622478,44,True,None,75394,
0,4,1.5,53,4096.0,0.5,8299,4043,4072,8281,18,0.9978310639836124,45,True,None,75394,
