simulation,d,c,t,lambda,beta,n,entering_nodes,exiting_nodes,informed_nodes,uninformed_nodes,percentage_informed,t_flood,process_status,flood_status,initiator,
0,4,1.5,167,10.24,0.02,515,21,7,6,509,0.011650485436893204,1,True,None,2965,
0,4,1.5,168,10.24,0.02,515,10,10,26,489,0.05048543689320388,2,True,None,2965,
0,4,1.5,169,10.24,0.02,511,5,9,90,421,0.1761252446183953,3,True,None,2965,
0,4,1.5,170,10.24,0.02,516,11,6,280,236,0.5426356589147286,4,True,None,2965,
0,4,1.5,171,10.24,0.02,519,9,6,491,28,0.9460500963391136,5,True,None,2965,
0,4,1.5,172,10.24,0.02,523,12,8,523,0,1.0,6,True,None,2965,
0,4,1.5,173,10.24,0.02,526,11,8,526,0,1.0,7,True,None,2965,
0,4,1.5,174,10.24,0.02,521,9,14,521,0,1.0,8,True,None,2965,
0,4,1.5,175,10.24,0.02,527,13,7,527,0,1.0,9,True,None,2965,
0,4,1.5,176,10.24,0.02,527,7,7,527,0,1.0,10,True,None,2965,
0,4,1.5,177,10.24,0.02,529,8,6,529,0,1.0,11,True,None,2965,
0,4,1.5,178,10.24,0.02,531,12,10,531,0,1.0,12,True,None,2965,
0,4,1.5,179,10.24,0.02,528,12,15,528,0,1.0,13,True,None,2965,
0,4,1.5,180,10.24,0.02,532,13,9,532,0,1.0,14,True,None,2965,
0,4,1.5,181,10.24,0.02,531,8,9,531,0,1.0,15,True,None,2965,
0,4,1.5,182,10.24,0.02,532,14,13,532,0,1.0,16,True,None,2965,
0,4,1.5,183,10.24,0.02,527,11,16,527,0,1.0,17,True,None,2965,
0,4,1.5,184,10.24,0.02,521,8,14,521,0,1.0,18,True,None,2965,
0,4,1.5,185,10.24,0.02,529,15,7,529,0,1.0,19,True,None,2965,
0,4,1.5,186,10.24,0.02,521,4,12,521,0,1.0,20,True,None,2965,
0,4,1.5,187,10.24,0.02,522,10,9,522,0,1.0,21,True,None,2965,
0,4,1.5,188,10.24,0.02,516,12,18,516,0,1.0,22,True,None,2965,
0,4,1.5,189,10.24,0.02,516,10,10,516,0,1.0,23,True,None,2965,
0,4,1.5,190,10.24,0.02,513,6,9,513,0,1.0,24,True,None,2965,
0,4,1.5,191,10.24,0.02,510,7,10,510,0,1.0,25,True,None,2965,
0,4,1.5,192,10.24,0.02,521,17,6,521,0,1.0,26,True,None,2965,
0,4,1.5,193,10.24,0.02,516,5,10,516,0,1.0,27,True,None,2965,
0,4,1.5,194,10.24,0.02,524,15,7,524,0,1.0,28,True,None,2965,
0,4,1.5,195,10.24,0.02,521,8,11,521,0,1.0,29,True,None,2965,
0,4,1.5,196,10.24,0.02,527,13,7,527,0,1.0,30,True,None,2965,
0,4,1.5,197,10.24,0.02,525,9,11,525,0,1.0,31,True,None,2965,
0,4,1.5,198,10.24,0.02,527,8,6,527,0,1.0,32,True,None,2965,
0,4,1.5,199,10.24,0.02,515,5,17,515,0,1.0,33,True,None,2965,
0,4,1.5,200,10.24,0.02,520,12,7,520,0,1.0,34,True,None,2965,
0,4,1.5,201,10.24,0.02,516,13,17,516,0,1.0,35,True,None,2965,
0,4,1.5,202,10.24,0.02,516,12,12,516,0,1.0,36,True,None,2965,
0,4,1.5,203,10.24,0.02,510,6,12,510,0,1.0,37,True,None,2965,
0,4,1.5,204,10.24,0.02,514,14,10,514,0,1.0,38,True,None,2965,
0,4,1.5,205,10.24,0.02,509,8,13,509,0,1.0,39,True,None,2965,
0,4,1.5,206,10.24,0.02,501,8,16,501,0,1.0,40,True,None,2965,
0,4,1.5,207,10.24,0.02,498,12,15,498,0,1.0,41,True,None,2965,
