simulation,d,c,n,target_n,lambda,q,t,converged,SpectralGapBefore,SpectralGapAfter,
0,4,0,1941,2048.0,102.4,0.05,75,False,0.17865648553035862,0.19141959614269322,
0,4,1,1940,2048.0,102.4,0.05,76,True,0.175002585681291,0.19402129614310448,
0,4,2,1954,2048.0,102.4,0.05,77,True,0.1779566925816518,0.19207181406652385,
0,4,3,1955,2048.0,102.4,0.05,78,True,0.17448871504366115,0.1889052427566461,
0,4,4,1961,2048.0,102.4,0.05,79,True,0.17537982827522614,0.19045730543198802,
0,4,5,1951,2048.0,102.4,0.05,80,True,0.17645646268691972,0.19348831071086658,
0,4,6,1970,2048.0,102.4,0.05,81,True,0.1787677098572591,0.1949670639890002,
0,4,7,1969,2048.0,102.4,0.05,82,True,0.17551571774809926,0.19213603790302702,
0,4,8,1963,2048.0,102.4,0.05,83,True,0.17474226358042488,0.19223637362415236,
0,4,9,1953,2048.0,102.4,0.05,84,True,0.1767309077456699,0.1889825699122708,
0,4,10,1946,2048.0,102.4,0.05,85,True,0.17498247927195298,0.18795009543348518,
0,4,11,1958,2048.0,102.4,0.05,86,True,0.17666497338536646,0.19018245450542004,
0,4,12,1948,2048.0,102.4,0.05,87,True,0.17207143351914367,0.19303819309117687,
0,4,13,1937,2048.0,102.4,0.05,88,True,0.1677834928903955,0.19233860371075973,
0,4,14,1935,2048.0,102.4,0.05,89,True,0.17848246413068014,0.1943621941269691,
0,4,15,1916,2048.0,102.4,0.05,90,True,0.17520039538997945,0.19060463993289223,
0,4,16,1921,2048.0,102.4,0.05,91,True,0.17792569308577333,0.1913585030801913,
0,4,17,1904,2048.0,102.4,0.05,92,True,0.17051869610841386,0.18565398325109106,
0,4,18,1904,2048.0,102.4,0.05,93,True,0.1741620055676929,0.1879712334638738,
0,4,19,1893,2048.0,102.4,0.05,94,True,0.17631557860427394,0.18898868198120367,
0,4,20,1878,2048.0,102.4,0.05,95,True,0.17434832131337086,0.1921383599995159,
0,4,21,1884,2048.0,102.4,0.05,96,True,0.17783816345678594,0.19171981352392198,
0,4,22,1891,2048.0,102.4,0.05,97,True,0.1754538075808636,0.19385646385092448,
0,4,23,1893,2048.0,102.4,0.05,98,True,0.17522932836865113,0.1899327121636626,
0,4,24,1898,2048.0,102.4,0.05,99,True,0.0,0.18738774403753633,
0,4,25,1908,2048.0,102.4,0.05,100,True,0.17227169437153167,0.19219314130774034,
0,4,26,1927,2048.0,102.4,0.05,101,True,0.18097044584780875,0.1888401946502427,
0,4,27,1925,2048.0,102.4,0.05,102,True,0.17308637132773264,0.18682289383707162,
0,4,28,1913,2048.0,102.4,0.05,103,True,0.17546340999924992,0.19175014156021208,
0,4,29,1904,2048.0,102.4,0.05,104,True,0.17221140656753575,0.18784170293953373,
0,4,30,1896,2048.0,102.4,0.05,105,True,0.17763041237523014,0.18857368935229024,
0,4,31,1923,2048.0,102.4,0.05,106,True,0.17961885692505808,0.19322960289491686,
0,4,32,1906,2048.0,102.4,0.05,107,True,0.17816677377306278,0.1971549150901768,
0,4,33,1885,2048.0,102.4,0.05,108,True,0.1780464336797325,0.19562612868758944,
0,4,34,1883,2048.0,102.4,0.05,109,True,0.18026853804417498,0.19308596850652493,
0,4,35,1910,2048.0,102.4,0.05,110,True,0.18016389595431714,0.1950789908581141,
0,4,36,1896,2048.0,102.4,0.05,111,True,0.17939175347122838,0.19368204744990813,
0,4,37,1901,2048.0,102.4,0.05,112,True,0.17973324342599906,0.19123252717082762,
0,4,38,1905,2048.0,102.4,0.05,113,True,0.17364861086724592,0.19488264738407546,
0,4,39,1906,2048.0,102.4,0.05,114,True,0.17826127539942171,0.1900418686843226,
0,4,40,1882,2048.0,102.4,0.05,115,True,0.17327150669995672,0.18740215718106557,
0,4,41,1872,2048.0,102.4,0.05,116,True,0.17241330418346723,0.19091506823274007,
0,4,42,1876,2048.0,102.4,0.05,117,True,0.17731419992519903,0.19283502943754538,
0,4,43,1898,2048.0,102.4,0.05,118,True,0.1789001830926379,0.19361574389371017,
0,4,44,1886,2048.0,102.4,0.05,119,True,0.18121476029168482,0.1950656613457744,
0,4,45,1881,2048.0,102.4,0.05,120,True,0.17961420147537588,0.19631773680597653,
0,4,46,1901,2048.0,102.4,0.05,121,True,0.0,0.19470384043291034,
0,4,47,1901,2048.0,102.4,0.05,122,True,0.17790946074749803,0.19265321100670108,
0,4,48,1906,2048.0,102.4,0.05,123,True,0.17766560644847162,0.1921394188115274,
0,4,49,1910,2048.0,102.4,0.05,124,True,0.1766152246884859,0.19014941232224514,
0,4,50,1897,2048.0,102.4,0.05,125,True,0.17618866626748486,0.1943507269671505,
0,4,51,1923,2048.0,102.4,0.05,126,True,0.17977132820725117,0.19275647628236237,
0,4,52,1916,2048.0,102.4,0.05,127,True,0.1774966448344366,0.19369497505849054,
0,4,53,1937,2048.0,102.4,0.05,128,True,0.18058616686763596,0.19228443547455165,
0,4,54,1942,2048.0,102.4,0.05,129,True,0.17980288340113404,0.1962341242169705,
0,4,55,1943,2048.0,102.4,0.05,130,True,0.1796309968228207,0.1935275130507499,
0,4,56,1945,2048.0,102.4,0.05,131,True,0.1743090251428524,0.19204664283663764,
0,4,57,1948,2048.0,102.4,0.05,132,True,0.1776339206203159,0.19202534959394368,
0,4,58,1957,2048.0,102.4,0.05,133,True,0.1780286214189617,0.19128925948592201,
0,4,59,1961,2048.0,102.4,0.05,134,True,0.17905292551643648,0.19263405596561012,
0,4,60,1959,2048.0,102.4,0.05,135,True,0.1776261881723663,0.19307574918271353,
0,4,61,1949,2048.0,102.4,0.05,136,True,0.17836177187449687,0.19083976877978048,
0,4,62,1934,2048.0,102.4,0.05,137,True,0.17586849028611418,0.1912655043409005,
0,4,63,1917,2048.0,102.4,0.05,138,True,0.17443800721781966,0.188674215012555,
0,4,64,1917,2048.0,102.4,0.05,139,True,0.17304317661762858,0.18791962062162892,
0,4,65,1928,2048.0,102.4,0.05,140,True,0.1740057342440111,0.18964806079380148,
0,4,66,1944,2048.0,102.4,0.05,141,True,0.17589820123617295,0.18920515658676595,
0,4,67,1951,2048.0,102.4,0.05,142,True,0.17287731669601003,0.1919569716414916,
0,4,68,1964,2048.0,102.4,0.05,143,True,0.17874702486237382,0.19308745783712944,
0,4,69,1952,2048.0,102.4,0.05,144,True,0.17409671002366922,0.19183889264642962,
0,4,70,1962,2048.0,102.4,0.05,145,True,0.17801080338836406,0.18888723308873612,
0,4,71,1970,2048.0,102.4,0.05,146,True,0.17950886648394848,0.1920634285388646,
0,4,72,1966,2048.0,102.4,0.05,147,True,0.17731078212365758,0.19172217132671432,
0,4,73,1952,2048.0,102.4,0.05,148,True,0.17227521035392535,0.1918870783746509,
0,4,74,1934,2048.0,102.4,0.05,149,True,0.17286471926406743,0.18906792412694795,
0,4,75,1891,2048.0,102.4,0.05,150,True,0.16908006440599277,0.18658387165722878,
0,4,76,1914,2048.0,102.4,0.05,151,True,0.17520796163411811,0.19012054503940712,
0,4,77,1898,2048.0,102.4,0.05,152,True,0.17167368001474792,0.19052406955300039,
0,4,78,1909,2048.0,102.4,0.05,153,True,0.1751485170222693,0.19318616041763492,
0,4,79,1896,2048.0,102.4,0.05,154,True,0.17641320951981343,0.19167702718365265,
0,4,80,1906,2048.0,102.4,0.05,155,True,0.17558425380559028,0.19309093470555316,
0,4,81,1935,2048.0,102.4,0.05,156,True,0.18175717229981847,0.19380359843277528,
0,4,82,1941,2048.0,102.4,0.05,157,True,0.18279253157203412,0.1999026539351466,
0,4,83,1943,2048.0,102.4,0.05,158,True,0.18141396978849333,0.19056845401969214,
0,4,84,1929,2048.0,102.4,0.05,159,True,0.17299610132354792,0.18768576773089862,
0,4,85,1927,2048.0,102.4,0.05,160,True,0.17826398115902176,0.19365347742798034,
0,4,86,1922,2048.0,102.4,0.05,161,True,0.1774012379950094,0.1946914913734057,
0,4,87,1919,2048.0,102.4,0.05,162,True,0.1758988650840395,0.1932157460273356,
0,4,88,1930,2048.0,102.4,0.05,163,True,0.17886049994384778,0.19393561057655395,
0,4,89,1935,2048.0,102.4,0.05,164,True,0.17798036168796005,0.19374933625571678,
0,4,90,1937,2048.0,102.4,0.05,165,True,0.17923615845166507,0.19059415402829305,
0,4,91,1967,2048.0,102.4,0.05,166,True,0.18140476516016202,0.19514610623965545,
0,4,92,1961,2048.0,102.4,0.05,167,True,0.17651757318160832,0.19350587228313731,
0,4,93,1940,2048.0,102.4,0.05,168,True,0.17540096473413458,0.19122149744875716,
0,4,94,1961,2048.0,102.4,0.05,169,True,0.18077074942036686,0.1953521663847293,
0,4,95,1963,2048.0,102.4,0.05,170,True,0.1767411260829611,0.19079467159196628,
0,4,96,1957,2048.0,102.4,0.05,171,True,0.0,0.19114228711406578,
0,4,97,1955,2048.0,102.4,0.05,172,True,0.17883503918441845,0.19377479776314788,
0,4,98,1950,2048.0,102.4,0.05,173,True,0.17731571441643035,0.19329780557704235,
0,4,99,1955,2048.0,102.4,0.05,174,True,0.17437638759236296,0.1927474986988652,
0,4,100,1971,2048.0,102.4,0.05,175,True,0.17892913607586225,0.19729482748268112,
1,4,0,1943,2048.0,102.4,0.05,86,False,0.18032124401696725,0.19192833772802687,
1,4,1,1958,2048.0,102.4,0.05,87,True,0.18130104888687082,0.19238873351996677,
1,4,2,1945,2048.0,102.4,0.05,88,True,0.17816107551315263,0.19546482983622393,
1,4,3,1929,2048.0,102.4,0.05,89,True,0.1782097364035483,0.19966078162621248,
1,4,4,1940,2048.0,102.4,0.05,90,True,0.1773480589416716,0.19628423009206675,
1,4,5,1955,2048.0,102.4,0.05,91,True,0.18082717111118196,0.19519311488718905,
1,4,6,1969,2048.0,102.4,0.05,92,True,0.0,0.1932649896963471,
1,4,7,1965,2048.0,102.4,0.05,93,True,0.17959411425375071,0.19261552105034419,
1,4,8,1967,2048.0,102.4,0.05,94,True,0.0,0.19489503716270473,
1,4,9,1969,2048.0,102.4,0.05,95,True,0.17961981252804826,0.19424767862809,
1,4,10,1985,2048.0,102.4,0.05,96,True,0.177875110897324,0.19587436861913543,
1,4,11,1982,2048.0,102.4,0.05,97,True,0.177670586262074,0.19063846124685835,
1,4,12,1989,2048.0,102.4,0.05,98,True,0.17805190843270047,0.19249039256344536,
1,4,13,1973,2048.0,102.4,0.05,99,True,0.17687188153939049,0.1924343744843683,
1,4,14,1984,2048.0,102.4,0.05,100,True,0.17940313762927407,0.19185880375068132,
1,4,15,1990,2048.0,102.4,0.05,101,True,0.18190640387035595,0.18986939546338566,
1,4,16,1974,2048.0,102.4,0.05,102,True,0.0,0.18973423053484684,
1,4,17,1953,2048.0,102.4,0.05,103,True,0.17618874797612405,0.1890057751669484,
1,4,18,1945,2048.0,102.4,0.05,104,True,0.17249391406006698,0.1932785346540109,
1,4,19,1963,2048.0,102.4,0.05,105,True,0.1779237635958424,0.18887713044819388,
1,4,20,1954,2048.0,102.4,0.05,106,True,0.17333510039840383,0.190985103527872,
1,4,21,1945,2048.0,102.4,0.05,107,True,0.1777634764421102,0.1934205250142358,
1,4,22,1945,2048.0,102.4,0.05,108,True,0.1771989718042758,0.19464627194735262,
1,4,23,1927,2048.0,102.4,0.05,109,True,0.1776158446701711,0.19249465580381664,
1,4,24,1897,2048.0,102.4,0.05,110,True,0.1717011192404635,0.1919161249100253,
1,4,25,1913,2048.0,102.4,0.05,111,True,0.17506086400996834,0.19221516981424036,
1,4,26,1908,2048.0,102.4,0.05,112,True,0.17805693112686283,0.19383133631928273,
1,4,27,1910,2048.0,102.4,0.05,113,True,0.18024481950167381,0.19544673449943561,
1,4,28,1891,2048.0,102.4,0.05,114,True,0.17442216918648912,0.19233434266640126,
1,4,29,1902,2048.0,102.4,0.05,115,True,0.1799232141677729,0.19397270900489427,
1,4,30,1900,2048.0,102.4,0.05,116,True,0.1771581075401517,0.1917943281717649,
1,4,31,1917,2048.0,102.4,0.05,117,True,0.18090280800060765,0.19332429741500012,
1,4,32,1908,2048.0,102.4,0.05,118,True,0.17848869022577096,0.1939783243831853,
1,4,33,1902,2048.0,102.4,0.05,119,True,0.17384535170503035,0.19154566078020285,
1,4,34,1899,2048.0,102.4,0.05,120,True,0.1753438837901422,0.1945137785180555,
1,4,35,1902,2048.0,102.4,0.05,121,True,0.17401025457833696,0.19367635197783684,
1,4,36,1915,2048.0,102.4,0.05,122,True,0.17851145284327774,0.19218137104022515,
1,4,37,1927,2048.0,102.4,0.05,123,True,0.17954795017186143,0.19231053224970407,
1,4,38,1914,2048.0,102.4,0.05,124,True,0.17697097110435067,0.19048276959463628,
1,4,39,1909,2048.0,102.4,0.05,125,True,0.17421159506318862,0.19166873526646122,
1,4,40,1927,2048.0,102.4,0.05,126,True,0.17925148989015516,0.19289838676489435,
1,4,41,1944,2048.0,102.4,0.05,127,True,0.1814623014109631,0.19621378887456764,
1,4,42,1951,2048.0,102.4,0.05,128,True,0.0,0.19699069324272234,
1,4,43,1962,2048.0,102.4,0.05,129,True,0.0,0.19222248980483014,
1,4,44,1959,2048.0,102.4,0.05,130,True,0.18439673111712562,0.192488714453651,
1,4,45,1961,2048.0,102.4,0.05,131,True,0.17887546614850192,0.1933778284137717,
1,4,46,1967,2048.0,102.4,0.05,132,True,0.17768907947914336,0.19131857991596568,
1,4,47,1955,2048.0,102.4,0.05,133,True,0.1732207311907673,0.18589411637723086,
1,4,48,1977,2048.0,102.4,0.05,134,True,0.17257686903528635,0.18883099509514445,
1,4,49,1966,2048.0,102.4,0.05,135,True,0.1706683542682902,0.1902943208843385,
1,4,50,1960,2048.0,102.4,0.05,136,True,0.17397475711573263,0.19354415111593393,
1,4,51,1996,2048.0,102.4,0.05,137,True,0.17903498145632024,0.19349720355596478,
1,4,52,2010,2048.0,102.4,0.05,138,True,0.1813937496058221,0.19331567778763403,
