simulation,d,c,n,target_n,lambda,q,t,converged,SpectralGapBefore,SpectralGapAfter,
0,4,0,482,512.0,25.6,0.05,79,False,0.18285379394818368,0.20129649119064685,
0,4,1,493,512.0,25.6,0.05,80,True,0.1869904458582332,0.19549343687913456,
0,4,2,488,512.0,25.6,0.05,81,True,0.18927890253372548,0.2020869533524906,
0,4,3,482,512.0,25.6,0.05,82,True,0.18411749741457228,0.20365365680027947,
0,4,4,484,512.0,25.6,0.05,83,True,0.19188200720550597,0.1954407862701768,
0,4,5,499,512.0,25.6,0.05,84,True,0.18736383480366847,0.19659257826217924,
0,4,6,485,512.0,25.6,0.05,85,True,0.17709320325663946,0.19350654760437414,
0,4,7,478,512.0,25.6,0.05,86,True,0.172681103981974,0.1942414679200607,
0,4,8,481,512.0,25.6,0.05,87,True,0.17422135830938745,0.19653725362433316,
0,4,9,482,512.0,25.6,0.05,88,True,0.18013284988880196,0.20274746481891948,
0,4,10,484,512.0,25.6,0.05,89,True,0.17873454147406465,0.1971669394076372,
0,4,11,483,512.0,25.6,0.05,90,True,0.18298091789380477,0.20660874223265802,
0,4,12,488,512.0,25.6,0.05,91,True,0.18928474998571554,0.1984827483524354,
0,4,13,486,512.0,25.6,0.05,92,True,0.1869013454423093,0.19995196133945747,
0,4,14,493,512.0,25.6,0.05,93,True,0.1819649974699269,0.19322705598404832,
0,4,15,492,512.0,25.6,0.05,94,True,0.1834020326608048,0.19551632965049992,
0,4,16,493,512.0,25.6,0.05,95,True,0.17990775518516178,0.19655425970525986,
0,4,17,504,512.0,25.6,0.05,96,True,0.18899564808825398,0.19586551354748705,
0,4,18,510,512.0,25.6,0.05,97,True,0.1809463606738977,0.18821904753606633,
0,4,19,500,512.0,25.6,0.05,98,True,0.17782526344301552,0.18592843776802248,
0,4,20,493,512.0,25.6,0.05,99,True,0.17835806160312995,0.18449902166007082,
0,4,21,497,512.0,25.6,0.05,100,True,0.1741653630746166,0.19993606897216087,
0,4,22,497,512.0,25.6,0.05,101,True,0.17706324635158377,0.20386244838226797,
0,4,23,507,512.0,25.6,0.05,102,True,0.1911590177077841,0.19439422193665146,
0,4,24,510,512.0,25.6,0.05,103,True,0.1757059027666137,0.18958781027481797,
0,4,25,508,512.0,25.6,0.05,104,True,0.17012283983119658,0.18641204000954792,
0,4,26,510,512.0,25.6,0.05,105,True,0.17514583929545569,0.19702524755734063,
0,4,27,517,512.0,25.6,0.05,106,True,0.17699800217111494,0.19272985837870216,
0,4,28,531,512.0,25.6,0.05,107,True,0.18573258384800218,0.19852433705295192,
0,4,29,529,512.0,25.6,0.05,108,True,0.17880243095614756,0.19198293917754228,
0,4,30,529,512.0,25.6,0.05,109,True,0.17701865742508482,0.19123112123355934,
0,4,31,524,512.0,25.6,0.05,110,True,0.1803590142210415,0.19789703183309038,
0,4,32,521,512.0,25.6,0.05,111,True,0.17827270394644112,0.20278923172853092,
0,4,33,514,512.0,25.6,0.05,112,True,0.17948246151709213,0.19910493864580459,
0,4,34,511,512.0,25.6,0.05,113,True,0.1713162570914628,0.19810993226913753,
0,4,35,513,512.0,25.6,0.05,114,True,0.1808865513623661,0.19377953790277314,
