simulation,d,c,n,target_n,lambda,q,t,converged,SpectralGapBefore,SpectralGapAfter,
0,4,0,2005,2048.0,40.96,0.02,258,False,0.18772261860163308,0.19468787141004984,
0,4,1,2024,2048.0,40.96,0.02,259,True,0.18909496403651627,0.194508094350748,
0,4,2,2012,2048.0,40.96,0.02,260,True,0.18680682332492393,0.19632844530308868,
0,4,3,2029,2048.0,40.96,0.02,261,True,0.19191468928989408,0.19458839590353338,
0,4,4,2023,2048.0,40.96,0.02,262,True,0.18864194548991797,0.19418278924699506,
0,4,5,2023,2048.0,40.96,0.02,263,True,0.18920485545494825,0.1936746795423665,
0,4,6,2029,2048.0,40.96,0.02,264,True,0.1891715686583404,0.19500922667912712,
0,4,7,2031,2048.0,40.96,0.02,265,True,0.19202324360196887,0.1991433156927258,
0,4,8,2037,2048.0,40.96,0.02,266,True,0.1914243709313519,0.19866007464352065,
0,4,9,2022,2048.0,40.96,0.02,267,True,0.19105813434896624,0.1930797526634449,
0,4,10,2017,2048.0,40.96,0.02,268,True,0.1860975850493608,0.1917825883207558,
0,4,11,2020,2048.0,40.96,0.02,269,True,0.18806897541169065,0.19350471340647213,
0,4,12,2022,2048.0,40.96,0.02,270,True,0.18796104243448775,0.1919029906686337,
0,4,13,2014,2048.0,40.96,0.02,271,True,0.18305555521517947,0.19163677100613996,
0,4,14,2016,2048.0,40.96,0.02,272,True,0.18705847662605257,0.19739455748121726,
0,4,15,2019,2048.0,40.96,0.02,273,True,0.18909125205042243,0.1927564757103748,
0,4,16,2014,2048.0,40.96,0.02,274,True,0.18875585777836557,0.19098130242140987,
0,4,17,2015,2048.0,40.96,0.02,275,True,0.18671261693124064,0.1935884791373773,
0,4,18,2018,2048.0,40.96,0.02,276,True,0.19052789835865314,0.19433795975370538,
0,4,19,2020,2048.0,40.96,0.02,277,True,0.18738293717652876,0.19349101917220746,
0,4,20,2016,2048.0,40.96,0.02,278,True,0.18790589133335112,0.19068579978398525,
0,4,21,2022,2048.0,40.96,0.02,279,True,0.18814484233659734,0.19565329558564115,
0,4,22,2012,2048.0,40.96,0.02,280,True,0.18297529012837754,0.1879368655665885,
0,4,23,2014,2048.0,40.96,0.02,281,True,0.18308072175973056,0.19189337181404198,
0,4,24,2007,2048.0,40.96,0.02,282,True,0.18406109293492723,0.18741539344314972,
0,4,25,2006,2048.0,40.96,0.02,283,True,0.1846362643185917,0.18738754311968486,
0,4,26,2001,2048.0,40.96,0.02,284,True,0.18179791313328375,0.18982080279164548,
0,4,27,2014,2048.0,40.96,0.02,285,True,0.18397820686514899,0.19249564598270297,
0,4,28,2010,2048.0,40.96,0.02,286,True,0.18584611133808215,0.19522858493249895,
0,4,29,2011,2048.0,40.96,0.02,287,True,0.1884126357346092,0.19083454043009584,
0,4,30,1990,2048.0,40.96,0.02,288,True,0.18436361941947887,0.19379490217308382,
0,4,31,1988,2048.0,40.96,0.02,289,True,0.1882109445194421,0.19537408593848393,
0,4,32,1991,2048.0,40.96,0.02,290,True,0.19105840357401682,0.1957676175850498,
0,4,33,1996,2048.0,40.96,0.02,291,True,0.18884890181588676,0.19462850414887822,
0,4,34,1990,2048.0,40.96,0.02,292,True,0.18892771673579067,0.1923075657982345,
0,4,35,1992,2048.0,40.96,0.02,293,True,0.18637432598555048,0.18957599599204766,
0,4,36,1991,2048.0,40.96,0.02,294,True,0.18529446513218573,0.193170031738364,
0,4,37,1994,2048.0,40.96,0.02,295,True,0.18617748529262246,0.1921092356001748,
0,4,38,2007,2048.0,40.96,0.02,296,True,0.18867719961292473,0.1948927615323499,
0,4,39,2012,2048.0,40.96,0.02,297,True,0.18240716730482376,0.18869513403734028,
0,4,40,2009,2048.0,40.96,0.02,298,True,0.18491755263945042,0.1893094561976867,
0,4,41,2033,2048.0,40.96,0.02,299,True,0.18315087263261542,0.19170706484966393,
0,4,42,2033,2048.0,40.96,0.02,300,True,0.18786795061960504,0.1942988567139572,
0,4,43,2045,2048.0,40.96,0.02,301,True,0.18874924524369197,0.19577817789762775,
0,4,44,2046,2048.0,40.96,0.02,302,True,0.1888490255299119,0.19366424563706408,
0,4,45,2039,2048.0,40.96,0.02,303,True,0.18800777444241834,0.19462789739133246,
0,4,46,2024,2048.0,40.96,0.02,304,True,0.18871031782057957,0.19401504399385627,
0,4,47,2029,2048.0,40.96,0.02,305,True,0.19202074572269823,0.1966479792743352,
0,4,48,2030,2048.0,40.96,0.02,306,True,0.1874713817265632,0.1903777684711332,
0,4,49,2023,2048.0,40.96,0.02,307,True,0.18481569600363312,0.19373087585769755,
0,4,50,2049,2048.0,40.96,0.02,308,True,0.18880086073346214,0.19452048214526496,
0,4,51,2045,2048.0,40.96,0.02,309,True,0.18905659260195717,0.1933574231677171,
0,4,52,2031,2048.0,40.96,0.02,310,True,0.18558434399512402,0.19239907583074523,
0,4,53,2027,2048.0,40.96,0.02,311,True,0.1887007495460895,0.19493539731874665,
0,4,54,2036,2048.0,40.96,0.02,312,True,0.18985492654036795,0.19460150740247117,
0,4,55,2032,2048.0,40.96,0.02,313,True,0.18818880891079992,0.19488947897930886,
