simulation,d,c,t,lambda,beta,n,entering_nodes,exiting_nodes,informed_nodes,uninformed_nodes,percentage_informed,t_flood,process_status,flood_status,initiator,
0,4,1.5,52,1638.4,0.1,16449,1703,1605,5,16444,0.0003039698461912578,1,True,None,56736,
0,4,1.5,53,1638.4,0.1,16478,1668,1639,24,16454,0.001456487437795849,2,True,None,56736,
0,4,1.5,54,1638.4,0.1,16502,1696,1672,99,16403,0.005999272815416313,3,True,None,56736,
0,4,1.5,55,1638.4,0.1,16436,1594,1660,364,16072,0.022146507666098807,4,True,None,56736,
0,4,1.5,56,1638.4,0.1,16367,1581,1650,1330,15037,0.08126107411254353,5,True,None,56736,
0,4,1.5,57,1638.4,0.1,16360,1630,1637,4576,11784,0.27970660146699267,6,True,None,56736,
0,4,1.5,58,1638.4,0.1,16330,1627,1657,11731,4599,0.7183710961420698,7,True,None,56736,
0,4,1.5,59,1638.4,0.1,16415,1679,1594,16258,157,0.990435577215961,8,True,None,56736,
0,4,1.5,60,1638.4,0.1,16392,1654,1677,16391,1,0.9999389946315276,9,True,None,56736,
0,4,1.5,61,1638.4,0.1,16389,1666,1669,16389,0,1.0,10,True,None,56736,
0,4,1.5,62,1638.4,0.1,16395,1627,1621,16395,0,1.0,11,True,None,56736,
0,4,1.5,63,1638.4,0.1,16487,1702,1610,16487,0,1.0,12,True,None,56736,
0,4,1.5,64,1638.4,0.1,16457,1641,1671,16457,0,1.0,13,True,None,56736,
0,4,1.5,65,1638.4,0.1,16374,1599,1682,16374,0,1.0,14,True,None,56736,
0,4,1.5,66,1638.4,0.1,16273,1586,1687,16273,0,1.0,15,True,None,56736,
0,4,1.5,67,1638.4,0.1,16284,1642,1631,16284,0,1.0,16,True,None,56736,
0,4,1.5,68,1638.4,0.1,16314,1677,1647,16314,0,1.0,17,True,None,56736,
0,4,1.5,69,1638.4,0.1,16246,1624,1692,16246,0,1.0,18,True,None,56736,
0,4,1.5,70,1638.4,0.1,16220,1574,1600,16220,0,1.0,19,True,None,56736,
0,4,1.5,71,1638.4,0.1,16264,1628,1584,16264,0,1.0,20,True,None,56736,
